,Variable,Year,province,value,adm_level,region,unit
1710,Magnitude of Subsistence Poor Population,1991,Lanao del Norte,,Province,Region X,population
1711,Magnitude of Subsistence Poor Population,2006,Lanao del Norte,"  189,677 ",Province,Region X,population
1712,Magnitude of Subsistence Poor Population,2009,Lanao del Norte,"  221,351 ",Province,Region X,population
1713,Magnitude of Subsistence Poor Population,2012,Lanao del Norte,"  270,319 ",Province,Region X,population
1714,Magnitude of Subsistence Poor Population,2015,Lanao del Norte,"  226,388 ",Province,Region X,population
1715,Annual Per Capita Poverty Threshold (in Pesos),1991,Lanao del Sur,,Province,ARMM,in Pesos
1716,Annual Per Capita Poverty Threshold (in Pesos),2006,Lanao del Sur,"  13,116 ",Province,ARMM,in Pesos
1717,Annual Per Capita Poverty Threshold (in Pesos),2009,Lanao del Sur,"  17,024 ",Province,ARMM,in Pesos
1718,Annual Per Capita Poverty Threshold (in Pesos),2012,Lanao del Sur,"  22,665 ",Province,ARMM,in Pesos
1719,Annual Per Capita Poverty Threshold (in Pesos),2015,Lanao del Sur,"  22,802 ",Province,ARMM,in Pesos
1720,Poverty Incidence among Families (%),1991,Lanao del Sur,,Province,ARMM,%
1721,Poverty Incidence among Families (%),2006,Lanao del Sur,38.6,Province,ARMM,%
1722,Poverty Incidence among Families (%),2009,Lanao del Sur,48.7,Province,ARMM,%
1723,Poverty Incidence among Families (%),2012,Lanao del Sur,67.3,Province,ARMM,%
1724,Poverty Incidence among Families (%),2015,Lanao del Sur,66.3,Province,ARMM,%
1725,Magnitude of Poor Families,1991,Lanao del Sur,,Province,ARMM,families
1726,Magnitude of Poor Families,2006,Lanao del Sur,"  51,408 ",Province,ARMM,families
1727,Magnitude of Poor Families,2009,Lanao del Sur,"  68,770 ",Province,ARMM,families
1728,Magnitude of Poor Families,2012,Lanao del Sur,"  100,946 ",Province,ARMM,families
1729,Magnitude of Poor Families,2015,Lanao del Sur,"  109,258 ",Province,ARMM,families
1730,Poverty Incidence among Population (%),1991,Lanao del Sur,,Province,ARMM,%
1731,Poverty Incidence among Population (%),2006,Lanao del Sur,44.7,Province,ARMM,%
1732,Poverty Incidence among Population (%),2009,Lanao del Sur,56.6,Province,ARMM,%
1733,Poverty Incidence among Population (%),2012,Lanao del Sur,73.8,Province,ARMM,%
1734,Poverty Incidence among Population (%),2015,Lanao del Sur,71.9,Province,ARMM,%
1735,Magnitude of Poor Population,1991,Lanao del Sur,,Province,ARMM,population
1736,Magnitude of Poor Population,2006,Lanao del Sur,"  367,996 ",Province,ARMM,population
1737,Magnitude of Poor Population,2009,Lanao del Sur,"  501,993 ",Province,ARMM,population
1738,Magnitude of Poor Population,2012,Lanao del Sur,"  687,138 ",Province,ARMM,population
1739,Magnitude of Poor Population,2015,Lanao del Sur,"  725,262 ",Province,ARMM,population
1740,Subsistence Incidence among Population (%),1991,Lanao del Sur,,Province,ARMM,%
1741,Subsistence Incidence among Population (%),2006,Lanao del Sur,17.8,Province,ARMM,%
1742,Subsistence Incidence among Population (%),2009,Lanao del Sur,25.9,Province,ARMM,%
1743,Subsistence Incidence among Population (%),2012,Lanao del Sur,49.6,Province,ARMM,%
1744,Subsistence Incidence among Population (%),2015,Lanao del Sur,41.0,Province,ARMM,%
1745,Magnitude of Subsistence Poor Population,1991,Lanao del Sur,,Province,ARMM,population
1746,Magnitude of Subsistence Poor Population,2006,Lanao del Sur,"  146,290 ",Province,ARMM,population
1747,Magnitude of Subsistence Poor Population,2009,Lanao del Sur,"  229,623 ",Province,ARMM,population
1748,Magnitude of Subsistence Poor Population,2012,Lanao del Sur,"  461,866 ",Province,ARMM,population
1749,Magnitude of Subsistence Poor Population,2015,Lanao del Sur,"  412,985 ",Province,ARMM,population
1750,Annual Per Capita Poverty Threshold (in Pesos),1991,Leyte,,Province,Region VIII,in Pesos
1751,Annual Per Capita Poverty Threshold (in Pesos),2006,Leyte,"  12,493 ",Province,Region VIII,in Pesos
1752,Annual Per Capita Poverty Threshold (in Pesos),2009,Leyte,"  16,255 ",Province,Region VIII,in Pesos
1753,Annual Per Capita Poverty Threshold (in Pesos),2012,Leyte,"  17,561 ",Province,Region VIII,in Pesos
1754,Annual Per Capita Poverty Threshold (in Pesos),2015,Leyte,"  20,807 ",Province,Region VIII,in Pesos
1755,Poverty Incidence among Families (%),1991,Leyte,,Province,Region VIII,%
1756,Poverty Incidence among Families (%),2006,Leyte,32.2,Province,Region VIII,%
1757,Poverty Incidence among Families (%),2009,Leyte,29.8,Province,Region VIII,%
1758,Poverty Incidence among Families (%),2012,Leyte,31.4,Province,Region VIII,%
1759,Poverty Incidence among Families (%),2015,Leyte,23.6,Province,Region VIII,%
1760,Magnitude of Poor Families,1991,Leyte,,Province,Region VIII,families
1761,Magnitude of Poor Families,2006,Leyte,"  117,271 ",Province,Region VIII,families
1762,Magnitude of Poor Families,2009,Leyte,"  114,843 ",Province,Region VIII,families
1763,Magnitude of Poor Families,2012,Leyte,"  128,273 ",Province,Region VIII,families
1764,Magnitude of Poor Families,2015,Leyte,"  111,394 ",Province,Region VIII,families
1765,Poverty Incidence among Population (%),1991,Leyte,,Province,Region VIII,%
1766,Poverty Incidence among Population (%),2006,Leyte,38.4,Province,Region VIII,%
1767,Poverty Incidence among Population (%),2009,Leyte,36.3,Province,Region VIII,%
1768,Poverty Incidence among Population (%),2012,Leyte,39.2,Province,Region VIII,%
1769,Poverty Incidence among Population (%),2015,Leyte,31.0,Province,Region VIII,%
1770,Magnitude of Poor Population,1991,Leyte,,Province,Region VIII,population
1771,Magnitude of Poor Population,2006,Leyte,"  671,771 ",Province,Region VIII,population
1772,Magnitude of Poor Population,2009,Leyte,"  628,371 ",Province,Region VIII,population
1773,Magnitude of Poor Population,2012,Leyte,"  713,063 ",Province,Region VIII,population
1774,Magnitude of Poor Population,2015,Leyte,"  652,690 ",Province,Region VIII,population
1775,Subsistence Incidence among Population (%),1991,Leyte,,Province,Region VIII,%
1776,Subsistence Incidence among Population (%),2006,Leyte,17.9,Province,Region VIII,%
1777,Subsistence Incidence among Population (%),2009,Leyte,13.8,Province,Region VIII,%
1778,Subsistence Incidence among Population (%),2012,Leyte,14.3,Province,Region VIII,%
1779,Subsistence Incidence among Population (%),2015,Leyte,9.7,Province,Region VIII,%
1780,Magnitude of Subsistence Poor Population,1991,Leyte,,Province,Region VIII,population
1781,Magnitude of Subsistence Poor Population,2006,Leyte,"  313,428 ",Province,Region VIII,population
1782,Magnitude of Subsistence Poor Population,2009,Leyte,"  238,137 ",Province,Region VIII,population
1783,Magnitude of Subsistence Poor Population,2012,Leyte,"  260,414 ",Province,Region VIII,population
1784,Magnitude of Subsistence Poor Population,2015,Leyte,"  204,946 ",Province,Region VIII,population
1785,Annual Per Capita Poverty Threshold (in Pesos),1991,Maguindanao,,Province,ARMM,in Pesos
1786,Annual Per Capita Poverty Threshold (in Pesos),2006,Maguindanao,"  12,877 ",Province,ARMM,in Pesos
1787,Annual Per Capita Poverty Threshold (in Pesos),2009,Maguindanao,"  16,701 ",Province,ARMM,in Pesos
1788,Annual Per Capita Poverty Threshold (in Pesos),2012,Maguindanao,"  18,873 ",Province,ARMM,in Pesos
1789,Annual Per Capita Poverty Threshold (in Pesos),2015,Maguindanao,"  21,423 ",Province,ARMM,in Pesos
1790,Poverty Incidence among Families (%),1991,Maguindanao,,Province,ARMM,%
1791,Poverty Incidence among Families (%),2006,Maguindanao,46.4,Province,ARMM,%
1792,Poverty Incidence among Families (%),2009,Maguindanao,43.3,Province,ARMM,%
1793,Poverty Incidence among Families (%),2012,Maguindanao,54.5,Province,ARMM,%
1794,Poverty Incidence among Families (%),2015,Maguindanao,48.8,Province,ARMM,%
1795,Magnitude of Poor Families,1991,Maguindanao,,Province,ARMM,families
1796,Magnitude of Poor Families,2006,Maguindanao,"  70,665 ",Province,ARMM,families
1797,Magnitude of Poor Families,2009,Maguindanao,"  67,899 ",Province,ARMM,families
1798,Magnitude of Poor Families,2012,Maguindanao,"  87,800 ",Province,ARMM,families
1799,Magnitude of Poor Families,2015,Maguindanao,"  86,100 ",Province,ARMM,families
1800,Poverty Incidence among Population (%),1991,Maguindanao,,Province,ARMM,%
1801,Poverty Incidence among Population (%),2006,Maguindanao,54.6,Province,ARMM,%
1802,Poverty Incidence among Population (%),2009,Maguindanao,52.2,Province,ARMM,%
1803,Poverty Incidence among Population (%),2012,Maguindanao,63.7,Province,ARMM,%
1804,Poverty Incidence among Population (%),2015,Maguindanao,57.2,Province,ARMM,%
1805,Magnitude of Poor Population,1991,Maguindanao,,Province,ARMM,population
1806,Magnitude of Poor Population,2006,Maguindanao,"  471,762 ",Province,ARMM,population
1807,Magnitude of Poor Population,2009,Maguindanao,"  460,209 ",Province,ARMM,population
1808,Magnitude of Poor Population,2012,Maguindanao,"  571,223 ",Province,ARMM,population
1809,Magnitude of Poor Population,2015,Maguindanao,"  551,681 ",Province,ARMM,population
1810,Subsistence Incidence among Population (%),1991,Maguindanao,,Province,ARMM,%
1811,Subsistence Incidence among Population (%),2006,Maguindanao,23.8,Province,ARMM,%
1812,Subsistence Incidence among Population (%),2009,Maguindanao,17.7,Province,ARMM,%
1813,Subsistence Incidence among Population (%),2012,Maguindanao,25.8,Province,ARMM,%
1814,Subsistence Incidence among Population (%),2015,Maguindanao,28.8,Province,ARMM,%
1815,Magnitude of Subsistence Poor Population,1991,Maguindanao,,Province,ARMM,population
1816,Magnitude of Subsistence Poor Population,2006,Maguindanao,"  205,934 ",Province,ARMM,population
1817,Magnitude of Subsistence Poor Population,2009,Maguindanao,"  156,521 ",Province,ARMM,population
1818,Magnitude of Subsistence Poor Population,2012,Maguindanao,"  231,634 ",Province,ARMM,population
1819,Magnitude of Subsistence Poor Population,2015,Maguindanao,"  277,716 ",Province,ARMM,population
1820,Annual Per Capita Poverty Threshold (in Pesos),1991,Marinduque,,Province,Region IV-B,in Pesos
1821,Annual Per Capita Poverty Threshold (in Pesos),2006,Marinduque,"  12,909 ",Province,Region IV-B,in Pesos
1822,Annual Per Capita Poverty Threshold (in Pesos),2009,Marinduque,"  15,678 ",Province,Region IV-B,in Pesos
1823,Annual Per Capita Poverty Threshold (in Pesos),2012,Marinduque,"  17,180 ",Province,Region IV-B,in Pesos
1824,Annual Per Capita Poverty Threshold (in Pesos),2015,Marinduque,"  19,722 ",Province,Region IV-B,in Pesos
1825,Poverty Incidence among Families (%),1991,Marinduque,,Province,Region IV-B,%
1826,Poverty Incidence among Families (%),2006,Marinduque,31.9,Province,Region IV-B,%
1827,Poverty Incidence among Families (%),2009,Marinduque,27.4,Province,Region IV-B,%
1828,Poverty Incidence among Families (%),2012,Marinduque,23.9,Province,Region IV-B,%
1829,Poverty Incidence among Families (%),2015,Marinduque,11.7,Province,Region IV-B,%
1830,Magnitude of Poor Families,1991,Marinduque,,Province,Region IV-B,families
1831,Magnitude of Poor Families,2006,Marinduque,"  15,481 ",Province,Region IV-B,families
1832,Magnitude of Poor Families,2009,Marinduque,"  13,971 ",Province,Region IV-B,families
1833,Magnitude of Poor Families,2012,Marinduque,"  12,743 ",Province,Region IV-B,families
1834,Magnitude of Poor Families,2015,Marinduque,"  9,157 ",Province,Region IV-B,families
1835,Poverty Incidence among Population (%),1991,Marinduque,,Province,Region IV-B,%
1836,Poverty Incidence among Population (%),2006,Marinduque,40.5,Province,Region IV-B,%
1837,Poverty Incidence among Population (%),2009,Marinduque,33.6,Province,Region IV-B,%
1838,Poverty Incidence among Population (%),2012,Marinduque,32.9,Province,Region IV-B,%
1839,Poverty Incidence among Population (%),2015,Marinduque,16.2,Province,Region IV-B,%
1840,Magnitude of Poor Population,1991,Marinduque,,Province,Region IV-B,population
1841,Magnitude of Poor Population,2006,Marinduque,"  89,747 ",Province,Region IV-B,population
1842,Magnitude of Poor Population,2009,Marinduque,"  74,517 ",Province,Region IV-B,population
1843,Magnitude of Poor Population,2012,Marinduque,"  73,738 ",Province,Region IV-B,population
1844,Magnitude of Poor Population,2015,Marinduque,"  52,450 ",Province,Region IV-B,population
1845,Subsistence Incidence among Population (%),1991,Marinduque,,Province,Region IV-B,%
1846,Subsistence Incidence among Population (%),2006,Marinduque,12.7,Province,Region IV-B,%
1847,Subsistence Incidence among Population (%),2009,Marinduque,14.5,Province,Region IV-B,%
1848,Subsistence Incidence among Population (%),2012,Marinduque,8.7,Province,Region IV-B,%
1849,Subsistence Incidence among Population (%),2015,Marinduque,2.8,Province,Region IV-B,%
1850,Magnitude of Subsistence Poor Population,1991,Marinduque,,Province,Region IV-B,population
1851,Magnitude of Subsistence Poor Population,2006,Marinduque,"  28,172 ",Province,Region IV-B,population
1852,Magnitude of Subsistence Poor Population,2009,Marinduque,"  32,098 ",Province,Region IV-B,population
1853,Magnitude of Subsistence Poor Population,2012,Marinduque,"  19,386 ",Province,Region IV-B,population
1854,Magnitude of Subsistence Poor Population,2015,Marinduque,"  9,165 ",Province,Region IV-B,population
1855,Annual Per Capita Poverty Threshold (in Pesos),1991,Masbate,,Province,Region V,in Pesos
1856,Annual Per Capita Poverty Threshold (in Pesos),2006,Masbate,"  12,866 ",Province,Region V,in Pesos
1857,Annual Per Capita Poverty Threshold (in Pesos),2009,Masbate,"  16,415 ",Province,Region V,in Pesos
1858,Annual Per Capita Poverty Threshold (in Pesos),2012,Masbate,"  17,487 ",Province,Region V,in Pesos
1859,Annual Per Capita Poverty Threshold (in Pesos),2015,Masbate,"  20,406 ",Province,Region V,in Pesos
1860,Poverty Incidence among Families (%),1991,Masbate,,Province,Region V,%
1861,Poverty Incidence among Families (%),2006,Masbate,44.6,Province,Region V,%
1862,Poverty Incidence among Families (%),2009,Masbate,44.4,Province,Region V,%
1863,Poverty Incidence among Families (%),2012,Masbate,40.6,Province,Region V,%
1864,Poverty Incidence among Families (%),2015,Masbate,35.5,Province,Region V,%
1865,Magnitude of Poor Families,1991,Masbate,,Province,Region V,families
1866,Magnitude of Poor Families,2006,Masbate,"  70,711 ",Province,Region V,families
1867,Magnitude of Poor Families,2009,Masbate,"  74,864 ",Province,Region V,families
1868,Magnitude of Poor Families,2012,Masbate,"  72,903 ",Province,Region V,families
1869,Magnitude of Poor Families,2015,Masbate,"  69,674 ",Province,Region V,families
1870,Poverty Incidence among Population (%),1991,Masbate,,Province,Region V,%
1871,Poverty Incidence among Population (%),2006,Masbate,53.6,Province,Region V,%
1872,Poverty Incidence among Population (%),2009,Masbate,56.3,Province,Region V,%
1873,Poverty Incidence among Population (%),2012,Masbate,51.3,Province,Region V,%
1874,Poverty Incidence among Population (%),2015,Masbate,45.4,Province,Region V,%
1875,Magnitude of Poor Population,1991,Masbate,,Province,Region V,population
1876,Magnitude of Poor Population,2006,Masbate,"  434,050 ",Province,Region V,population
1877,Magnitude of Poor Population,2009,Masbate,"  481,921 ",Province,Region V,population
1878,Magnitude of Poor Population,2012,Masbate,"  448,333 ",Province,Region V,population
1879,Magnitude of Poor Population,2015,Masbate,"  424,568 ",Province,Region V,population
1880,Subsistence Incidence among Population (%),1991,Masbate,,Province,Region V,%
1881,Subsistence Incidence among Population (%),2006,Masbate,28.6,Province,Region V,%
1882,Subsistence Incidence among Population (%),2009,Masbate,24.8,Province,Region V,%
1883,Subsistence Incidence among Population (%),2012,Masbate,20.3,Province,Region V,%
1884,Subsistence Incidence among Population (%),2015,Masbate,14.8,Province,Region V,%
1885,Magnitude of Subsistence Poor Population,1991,Masbate,,Province,Region V,population
1886,Magnitude of Subsistence Poor Population,2006,Masbate,"  232,129 ",Province,Region V,population
1887,Magnitude of Subsistence Poor Population,2009,Masbate,"  212,088 ",Province,Region V,population
1888,Magnitude of Subsistence Poor Population,2012,Masbate,"  176,911 ",Province,Region V,population
1889,Magnitude of Subsistence Poor Population,2015,Masbate,"  138,135 ",Province,Region V,population
1890,Annual Per Capita Poverty Threshold (in Pesos),1991,Misamis Occidental,,Province,Region X,in Pesos
1891,Annual Per Capita Poverty Threshold (in Pesos),2006,Misamis Occidental,"  12,199 ",Province,Region X,in Pesos
1892,Annual Per Capita Poverty Threshold (in Pesos),2009,Misamis Occidental,"  15,966 ",Province,Region X,in Pesos
1893,Annual Per Capita Poverty Threshold (in Pesos),2012,Misamis Occidental,"  18,127 ",Province,Region X,in Pesos
1894,Annual Per Capita Poverty Threshold (in Pesos),2015,Misamis Occidental,"  20,376 ",Province,Region X,in Pesos
1895,Poverty Incidence among Families (%),1991,Misamis Occidental,,Province,Region X,%
1896,Poverty Incidence among Families (%),2006,Misamis Occidental,37.1,Province,Region X,%
1897,Poverty Incidence among Families (%),2009,Misamis Occidental,37.9,Province,Region X,%
1898,Poverty Incidence among Families (%),2012,Misamis Occidental,33.8,Province,Region X,%
1899,Poverty Incidence among Families (%),2015,Misamis Occidental,30.1,Province,Region X,%
1900,Magnitude of Poor Families,1991,Misamis Occidental,,Province,Region X,families
1901,Magnitude of Poor Families,2006,Misamis Occidental,"  42,596 ",Province,Region X,families
1902,Magnitude of Poor Families,2009,Misamis Occidental,"  46,555 ",Province,Region X,families
1903,Magnitude of Poor Families,2012,Misamis Occidental,"  44,405 ",Province,Region X,families
1904,Magnitude of Poor Families,2015,Misamis Occidental,"  36,747 ",Province,Region X,families
1905,Poverty Incidence among Population (%),1991,Misamis Occidental,,Province,Region X,%
1906,Poverty Incidence among Population (%),2006,Misamis Occidental,44.0,Province,Region X,%
1907,Poverty Incidence among Population (%),2009,Misamis Occidental,46.5,Province,Region X,%
1908,Poverty Incidence among Population (%),2012,Misamis Occidental,42.8,Province,Region X,%
1909,Poverty Incidence among Population (%),2015,Misamis Occidental,36.9,Province,Region X,%
1910,Magnitude of Poor Population,1991,Misamis Occidental,,Province,Region X,population
1911,Magnitude of Poor Population,2006,Misamis Occidental,"  233,664 ",Province,Region X,population
1912,Magnitude of Poor Population,2009,Misamis Occidental,"  255,470 ",Province,Region X,population
1913,Magnitude of Poor Population,2012,Misamis Occidental,"  241,738 ",Province,Region X,population
1914,Magnitude of Poor Population,2015,Misamis Occidental,"  197,324 ",Province,Region X,population
1915,Subsistence Incidence among Population (%),1991,Misamis Occidental,,Province,Region X,%
1916,Subsistence Incidence among Population (%),2006,Misamis Occidental,23.0,Province,Region X,%
1917,Subsistence Incidence among Population (%),2009,Misamis Occidental,25.0,Province,Region X,%
1918,Subsistence Incidence among Population (%),2012,Misamis Occidental,19.2,Province,Region X,%
1919,Subsistence Incidence among Population (%),2015,Misamis Occidental,11.5,Province,Region X,%
1920,Magnitude of Subsistence Poor Population,1991,Misamis Occidental,,Province,Region X,population
1921,Magnitude of Subsistence Poor Population,2006,Misamis Occidental,"  122,196 ",Province,Region X,population
1922,Magnitude of Subsistence Poor Population,2009,Misamis Occidental,"  137,493 ",Province,Region X,population
1923,Magnitude of Subsistence Poor Population,2012,Misamis Occidental,"  108,704 ",Province,Region X,population
1924,Magnitude of Subsistence Poor Population,2015,Misamis Occidental,"  61,399 ",Province,Region X,population
1925,Annual Per Capita Poverty Threshold (in Pesos),1991,Misamis Oriental,,Province,Region X,in Pesos
1926,Annual Per Capita Poverty Threshold (in Pesos),2006,Misamis Oriental,"  13,430 ",Province,Region X,in Pesos
1927,Annual Per Capita Poverty Threshold (in Pesos),2009,Misamis Oriental,"  17,539 ",Province,Region X,in Pesos
1928,Annual Per Capita Poverty Threshold (in Pesos),2012,Misamis Oriental,"  18,938 ",Province,Region X,in Pesos
1929,Annual Per Capita Poverty Threshold (in Pesos),2015,Misamis Oriental,"  21,299 ",Province,Region X,in Pesos
1930,Poverty Incidence among Families (%),1991,Misamis Oriental,,Province,Region X,%
1931,Poverty Incidence among Families (%),2006,Misamis Oriental,26.5,Province,Region X,%
1932,Poverty Incidence among Families (%),2009,Misamis Oriental,25.0,Province,Region X,%
1933,Poverty Incidence among Families (%),2012,Misamis Oriental,19.1,Province,Region X,%
1934,Poverty Incidence among Families (%),2015,Misamis Oriental,14.9,Province,Region X,%
1935,Magnitude of Poor Families,1991,Misamis Oriental,,Province,Region X,families
1936,Magnitude of Poor Families,2006,Misamis Oriental,"  72,773 ",Province,Region X,families
1937,Magnitude of Poor Families,2009,Misamis Oriental,"  75,752 ",Province,Region X,families
1938,Magnitude of Poor Families,2012,Misamis Oriental,"  63,513 ",Province,Region X,families
1939,Magnitude of Poor Families,2015,Misamis Oriental,"  58,319 ",Province,Region X,families
1940,Poverty Incidence among Population (%),1991,Misamis Oriental,,Province,Region X,%
1941,Poverty Incidence among Population (%),2006,Misamis Oriental,32.0,Province,Region X,%
1942,Poverty Incidence among Population (%),2009,Misamis Oriental,28.9,Province,Region X,%
1943,Poverty Incidence among Population (%),2012,Misamis Oriental,23.4,Province,Region X,%
1944,Poverty Incidence among Population (%),2015,Misamis Oriental,19.3,Province,Region X,%
1945,Magnitude of Poor Population,1991,Misamis Oriental,,Province,Region X,population
1946,Magnitude of Poor Population,2006,Misamis Oriental,"  422,063 ",Province,Region X,population
1947,Magnitude of Poor Population,2009,Misamis Oriental,"  392,663 ",Province,Region X,population
1948,Magnitude of Poor Population,2012,Misamis Oriental,"  361,628 ",Province,Region X,population
1949,Magnitude of Poor Population,2015,Misamis Oriental,"  338,972 ",Province,Region X,population
1950,Subsistence Incidence among Population (%),1991,Misamis Oriental,,Province,Region X,%
1951,Subsistence Incidence among Population (%),2006,Misamis Oriental,19.3,Province,Region X,%
1952,Subsistence Incidence among Population (%),2009,Misamis Oriental,15.3,Province,Region X,%
1953,Subsistence Incidence among Population (%),2012,Misamis Oriental,10.9,Province,Region X,%
1954,Subsistence Incidence among Population (%),2015,Misamis Oriental,6.9,Province,Region X,%
1955,Magnitude of Subsistence Poor Population,1991,Misamis Oriental,,Province,Region X,population
1956,Magnitude of Subsistence Poor Population,2006,Misamis Oriental,"  254,834 ",Province,Region X,population
1957,Magnitude of Subsistence Poor Population,2009,Misamis Oriental,"  207,620 ",Province,Region X,population
1958,Magnitude of Subsistence Poor Population,2012,Misamis Oriental,"  168,193 ",Province,Region X,population
1959,Magnitude of Subsistence Poor Population,2015,Misamis Oriental,"  121,517 ",Province,Region X,population
1960,Annual Per Capita Poverty Threshold (in Pesos),1991,Mt. Province,,Province,CAR,in Pesos
1961,Annual Per Capita Poverty Threshold (in Pesos),2006,Mt. Province,"  14,910 ",Province,CAR,in Pesos
1962,Annual Per Capita Poverty Threshold (in Pesos),2009,Mt. Province,"  18,118 ",Province,CAR,in Pesos
1963,Annual Per Capita Poverty Threshold (in Pesos),2012,Mt. Province,"  21,138 ",Province,CAR,in Pesos
1964,Annual Per Capita Poverty Threshold (in Pesos),2015,Mt. Province,"  23,620 ",Province,CAR,in Pesos
1965,Poverty Incidence among Families (%),1991,Mt. Province,,Province,CAR,%
1966,Poverty Incidence among Families (%),2006,Mt. Province,38.5,Province,CAR,%
1967,Poverty Incidence among Families (%),2009,Mt. Province,39.3,Province,CAR,%
1968,Poverty Incidence among Families (%),2012,Mt. Province,27.9,Province,CAR,%
1969,Poverty Incidence among Families (%),2015,Mt. Province,29.5,Province,CAR,%
1970,Magnitude of Poor Families,1991,Mt. Province,,Province,CAR,families
1971,Magnitude of Poor Families,2006,Mt. Province,"  11,920 ",Province,CAR,families
1972,Magnitude of Poor Families,2009,Mt. Province,"  12,803 ",Province,CAR,families
1973,Magnitude of Poor Families,2012,Mt. Province,"  9,586 ",Province,CAR,families
1974,Magnitude of Poor Families,2015,Mt. Province,"  11,615 ",Province,CAR,families
1975,Poverty Incidence among Population (%),1991,Mt. Province,,Province,CAR,%
1976,Poverty Incidence among Population (%),2006,Mt. Province,44.1,Province,CAR,%
1977,Poverty Incidence among Population (%),2009,Mt. Province,52.2,Province,CAR,%
1978,Poverty Incidence among Population (%),2012,Mt. Province,37.6,Province,CAR,%
1979,Poverty Incidence among Population (%),2015,Mt. Province,39.0,Province,CAR,%
1980,Magnitude of Poor Population,1991,Mt. Province,,Province,CAR,population
1981,Magnitude of Poor Population,2006,Mt. Province,"  62,931 ",Province,CAR,population
1982,Magnitude of Poor Population,2009,Mt. Province,"  74,191 ",Province,CAR,population
1983,Magnitude of Poor Population,2012,Mt. Province,"  59,186 ",Province,CAR,population
1984,Magnitude of Poor Population,2015,Mt. Province,"  63,332 ",Province,CAR,population
1985,Subsistence Incidence among Population (%),1991,Mt. Province,,Province,CAR,%
1986,Subsistence Incidence among Population (%),2006,Mt. Province,27.9,Province,CAR,%
1987,Subsistence Incidence among Population (%),2009,Mt. Province,25.5,Province,CAR,%
1988,Subsistence Incidence among Population (%),2012,Mt. Province,13.7,Province,CAR,%
1989,Subsistence Incidence among Population (%),2015,Mt. Province,14.1,Province,CAR,%
1990,Magnitude of Subsistence Poor Population,1991,Mt. Province,,Province,CAR,population
1991,Magnitude of Subsistence Poor Population,2006,Mt. Province,"  39,822 ",Province,CAR,population
1992,Magnitude of Subsistence Poor Population,2009,Mt. Province,"  36,201 ",Province,CAR,population
1993,Magnitude of Subsistence Poor Population,2012,Mt. Province,"  21,553 ",Province,CAR,population
1994,Magnitude of Subsistence Poor Population,2015,Mt. Province,"  22,932 ",Province,CAR,population
1995,Annual Per Capita Poverty Threshold (in Pesos),1991,NCR,"  7,373 ",Region,NCR,in Pesos
1996,Annual Per Capita Poverty Threshold (in Pesos),2006,NCR,"  15,699 ",Region,NCR,in Pesos
1997,Annual Per Capita Poverty Threshold (in Pesos),2009,NCR,"  19,227 ",Region,NCR,in Pesos
1998,Annual Per Capita Poverty Threshold (in Pesos),2012,NCR,"  20,344 ",Region,NCR,in Pesos
1999,Annual Per Capita Poverty Threshold (in Pesos),2015,NCR,"  25,007 ",Region,NCR,in Pesos
2000,Poverty Incidence among Families (%),1991,NCR,5.3,Region,NCR,%
2001,Poverty Incidence among Families (%),2006,NCR,2.9,Region,NCR,%
2002,Poverty Incidence among Families (%),2009,NCR,2.4,Region,NCR,%
2003,Poverty Incidence among Families (%),2012,NCR,2.6,Region,NCR,%
2004,Poverty Incidence among Families (%),2015,NCR,2.7,Region,NCR,%
2005,Magnitude of Poor Families,1991,NCR,"  86,388 ",Region,NCR,families
2006,Magnitude of Poor Families,2006,NCR,"  73,353 ",Region,NCR,families
2007,Magnitude of Poor Families,2009,NCR,"  63,974 ",Region,NCR,families
2008,Magnitude of Poor Families,2012,NCR,"  76,530 ",Region,NCR,families
2009,Magnitude of Poor Families,2015,NCR,"  80,246 ",Region,NCR,families
2010,Poverty Incidence among Population (%),1991,NCR,7.1,Region,NCR,%
2011,Poverty Incidence among Population (%),2006,NCR,4.7,Region,NCR,%
2012,Poverty Incidence among Population (%),2009,NCR,3.6,Region,NCR,%
2013,Poverty Incidence among Population (%),2012,NCR,3.9,Region,NCR,%
2014,Poverty Incidence among Population (%),2015,NCR,3.9,Region,NCR,%
2015,Magnitude of Poor Population,1991,NCR,"  626,484 ",Region,NCR,population
2016,Magnitude of Poor Population,2006,NCR,"  499,874 ",Region,NCR,population
2017,Magnitude of Poor Population,2009,NCR,"  403,458 ",Region,NCR,population
2018,Magnitude of Poor Population,2012,NCR,"  460,831 ",Region,NCR,population
2019,Magnitude of Poor Population,2015,NCR,"  494,630 ",Region,NCR,population
2020,Subsistence Incidence among Population (%),1991,NCR,1.5,Region,NCR,%
2021,Subsistence Incidence among Population (%),2006,NCR,0.9,Region,NCR,%
2022,Subsistence Incidence among Population (%),2009,NCR,0.5,Region,NCR,%
2023,Subsistence Incidence among Population (%),2012,NCR,0.5,Region,NCR,%
2024,Subsistence Incidence among Population (%),2015,NCR,0.7,Region,NCR,%
2025,Magnitude of Subsistence Poor Population,1991,NCR,"  135,543 ",Region,NCR,population
2026,Magnitude of Subsistence Poor Population,2006,NCR,"  92,132 ",Region,NCR,population
2027,Magnitude of Subsistence Poor Population,2009,NCR,"  55,634 ",Region,NCR,population
2028,Magnitude of Subsistence Poor Population,2012,NCR,"  58,193 ",Region,NCR,population
